category,jour,qty,val
Couscous,11/11/2023,1116,10394669.519999998
Couscous,11/11/2024,1069.26,9959238.611199997
Couscous,11/11/2025,1034.8000000000002,9637862.103999997
Couscous,11/12/2021,950,9664508.299999999
Couscous,11/12/2022,744.8399999999999,6974845.6247999985
Couscous,11/12/2023,842,7656012.239999999
Couscous,11/12/2024,1008,9388733.759999998
Couscous,11/12/2025,1192,10729428.239999995
Couscous,12/01/2021,692,5675231.48
Couscous,12/01/2022,660,5631199.200000001
Couscous,12/01/2023,1092,9538315.439999998
Couscous,12/01/2025,876.24,8161492.132799996
Couscous,12/01/2026,1482,13243991.040000001
Couscous,12/02/2021,648,6836698.08
Couscous,12/02/2022,1020,6324000
Couscous,12/02/2023,930,8279091.599999995
Couscous,12/02/2024,1186,10113859.919999998
Couscous,12/02/2025,1374.84,12245879.224799994
Couscous,12/02/2026,1219.8000000000002,11361485.555999998
Couscous,12/03/2021,380,2481506.4
Couscous,12/03/2022,1868,12762181.04
Couscous,12/03/2023,1603.02,14380903.544399995
Couscous,12/03/2024,1614,13130228.879999999
Couscous,12/03/2025,924,8606339.28
Couscous,12/03/2026,852,7935715.4399999995
Couscous,12/04/2021,2193.16,19815987.15
Couscous,12/04/2022,1117.8,7728030.000000001
Couscous,12/04/2023,792,7376862.239999997
Couscous,12/04/2025,1686,15144091.919999996
Couscous,12/04/2026,888,8271027.359999999
Couscous,12/05/2021,430,3857918.5600000005
Couscous,12/05/2022,1147.2,8184677.999999998
Couscous,12/05/2024,1420,11509831.199999996
Couscous,12/05/2025,1104.8400000000001,10290722.824799998
Couscous,12/05/2026,1286,11791525.920000002
Couscous,12/06/2021,828,6629892.84
Couscous,12/06/2022,611.4,5424997.92
Couscous,12/06/2023,985.2,9176369.543999998
Couscous,12/06/2024,1405.2,13088341.943999996
Couscous,12/06/2025,1152,10729981.439999998
Couscous,12/07/2021,1050,10803717.12
Couscous,12/07/2022,293.2,2630530.2399999998
Couscous,12/07/2023,756,7041550.319999999
Couscous,12/07/2025,1092,10171128.239999998
Couscous,12/07/2026,1059,9863758.98
Couscous,12/08/2021,686,6789756.96
Couscous,12/08/2023,1264,11400052.079999998
Couscous,12/08/2024,2162,17264304.24
Couscous,12/08/2025,1212,11288834.639999997
Couscous,12/08/2026,1128,10506440.159999998
Couscous,12/09/2021,1600,17091338.199999996
Couscous,12/09/2022,1136.4,11167066.608
Couscous,12/09/2023,1304,11399498.879999999
Couscous,12/09/2024,1176,10953522.719999999
Couscous,12/10/2021,534,4850488.5
Couscous,12/10/2022,1024,9474392.479999999
Couscous,12/10/2023,942,7990439.039999997
Couscous,12/10/2024,1702,14472251.039999995
Couscous,12/10/2025,756,7041550.319999998
Couscous,12/11/2022,1032,9663875.039999997
Couscous,12/11/2023,876,8159256.719999995
Couscous,12/11/2024,1433,13160716.259999996
Couscous,12/11/2025,804,7488632.879999998
Couscous,12/12/2021,828,8674627.08
Couscous,12/12/2022,1092,10225728.24
Couscous,12/12/2023,624.84,5819897.224800002
Couscous,12/12/2024,936,8718109.919999996
Couscous,13/01/2021,1166,10626608.360000001
Couscous,13/01/2022,1256,10899094.920000002
Couscous,13/01/2024,960,8941651.2
Couscous,13/01/2025,1356,12630082.319999998
Couscous,13/01/2026,1812,15758000.640000008
Couscous,13/02/2021,1692,13359638.880000003
Couscous,13/02/2022,1092,6861137.640000001
Couscous,13/02/2023,808.84,7287733.704799997
Couscous,13/02/2024,2481,17437125.419999994
Couscous,13/02/2025,927,8634281.94
Couscous,13/03/2021,1154,10742626.559999999
Couscous,13/03/2022,1727.28,11790140.6016
Couscous,13/03/2023,1374,12608658.479999999
Couscous,13/03/2024,1780,13295838
Couscous,13/03/2025,1120,9834931.2
Couscous,13/04/2021,1542,15546663.120000001
Couscous,13/04/2022,1089.6,7507291.4399999995
Couscous,13/04/2023,941.8,8153003.995999997
Couscous,13/04/2024,1744,12960526.079999996
Couscous,13/04/2025,1152,10729981.440000001
Couscous,13/04/2026,708,6594467.759999998
Couscous,13/05/2023,1620,14075917.199999997
Couscous,13/05/2024,1306,11231566.319999998
Couscous,13/05/2025,1248,11624146.559999999
Couscous,13/05/2026,996,9276963.119999997
Couscous,13/06/2021,642,5858065.8
Couscous,13/06/2022,776,7510190.720000001
Couscous,13/06/2023,936,8718109.92
Couscous,13/06/2024,984,9165192.479999997
Couscous,13/06/2026,960,8941651.2
Couscous,13/07/2021,513.08,4734716.87
Couscous,13/07/2022,642,6204364.319999999
Couscous,13/07/2023,674,6137073.279999999
Couscous,13/07/2024,1222,10896918.239999995
Couscous,13/07/2025,1080.6399999999999,10065233.012799997
Couscous,13/07/2026,1056,9835816.319999998
Couscous,13/08/2022,2324,20724964.880000006
Couscous,13/08/2023,1706,13240893.119999997
Couscous,13/08/2024,1588,13074620.159999998
Couscous,13/08/2025,1188,11065293.360000001
Couscous,13/08/2026,1080,10059357.599999998
Couscous,13/09/2021,1496.6,17157443.759999998
Couscous,13/09/2022,1264,12272517.999999998
Couscous,13/09/2023,1822,15589957.440000001
Couscous,13/09/2025,1200,11177063.999999996
Couscous,13/10/2021,1310.16,14260875.230000002
Couscous,13/10/2022,1032,9663875.039999995
Couscous,13/10/2024,1048,9388180.559999999
Couscous,13/10/2025,624,5812073.279999999
Couscous,13/11/2021,404,4676566.04
Couscous,13/11/2022,528,4944308.159999999
Couscous,13/11/2023,756.8399999999999,7049374.264799997
Couscous,13/11/2024,1296,12071229.119999997
Couscous,13/11/2025,660,6147385.199999999
Couscous,13/12/2021,738,7233168.0600000005
Couscous,13/12/2022,1153.4,10800181.439999994
Couscous,13/12/2023,806,7320700.319999999
Couscous,13/12/2025,927.5500000000001,8452768.783999996
Couscous,14/01/2021,728,6209176.4
Couscous,14/01/2023,2034,16898658.48
Couscous,14/01/2024,756,7041550.32
Couscous,14/01/2025,1285.84,11976596.644799998
Couscous,14/01/2026,1382,11566325.039999997
Couscous,14/02/2021,1388,12115600.040000001
Couscous,14/02/2022,1092,6770400
Couscous,14/02/2023,1372,11702021.839999996
Couscous,14/02/2024,2164,14409893.28
Couscous,14/02/2026,1474,13244101.68
Couscous,14/03/2021,2466,26194516.32
Couscous,14/03/2022,1191.3600000000001,8108456.6592
Couscous,14/03/2023,1332,12473141.039999995
Couscous,14/03/2024,1612,12850415.039999997
Couscous,14/03/2026,864,8047486.079999998
Couscous,14/04/2021,822,7878772.8
Couscous,14/04/2022,1015.2,7027411.224000001
Couscous,14/04/2024,1368,10503120.959999997
Couscous,14/04/2025,984.84,9173016.4248
Couscous,14/04/2026,914.27,8515249.8784
Couscous,14/05/2022,2774,19814544.559999995
Couscous,14/05/2023,1290,11424357.6
Couscous,14/05/2024,1556,12627316.320000002
Couscous,14/05/2025,1008,9388733.76
Couscous,14/05/2026,768,7153320.959999999
Couscous,14/06/2021,920.8399999999999,9087634.669999998
Couscous,14/06/2022,852,8561942.639999999
Couscous,14/06/2023,1270,10618944.799999999
Couscous,14/06/2025,996,9276963.119999997
Couscous,14/06/2026,1068,9947586.959999997
Couscous,14/07/2021,1556,16339598.599999998
Couscous,14/07/2022,792.24,7735350.72
Couscous,14/07/2024,1080,9835484.399999999
Couscous,14/07/2025,804,7488632.879999997
Couscous,14/07/2026,768,7153320.959999999
Couscous,14/08/2021,894,9231116.76
Couscous,14/08/2022,1210,10706686.479999999
Couscous,14/08/2023,1534,12459715.68
Couscous,14/08/2024,1624,13633805.279999994
Couscous,14/08/2025,1440,13412476.799999997
Couscous,14/09/2021,2037.4,20695153.1
Couscous,14/09/2022,864,8606646.479999999
Couscous,14/09/2023,1180,10735400.879999999
Couscous,14/09/2024,1336,12070675.919999992
Couscous,14/09/2025,987.1700000000001,9194410.782399999
Couscous,14/10/2021,716,7841805.8
Couscous,14/10/2023,1408,11621933.759999996
Couscous,14/10/2024,1260,11735917.199999996
Couscous,14/10/2025,828.8399999999999,7719998.104799999
Couscous,14/11/2021,981.6,10338123.06
Couscous,14/11/2022,684,6405126.479999999
Couscous,14/11/2023,565.5,5266720.079999998
Couscous,14/11/2024,876,8159256.719999996
Couscous,14/12/2021,558,6702800.82
Couscous,14/12/2022,984,9214392.479999995
Couscous,14/12/2023,684,6370926.479999999
Couscous,14/12/2024,1044,9724045.68
Couscous,14/12/2025,648,6035614.56
Couscous,15/01/2022,154,1450460.1600000001
Couscous,15/01/2023,1236,10543056.719999999
Couscous,15/01/2024,1236.8400000000001,11520199.864799999
Couscous,15/01/2025,1296,12071229.119999997
Couscous,15/01/2026,1134,10002642.479999997
Couscous,15/02/2021,3048,29047712.979999997
Couscous,15/02/2022,1104,6844800
Couscous,15/02/2023,996,8467497.120000001
Couscous,15/02/2024,1154.8400000000001,9226633.624799998
Couscous,15/02/2025,1308,12182999.759999998
Couscous,15/02/2026,1212,11288834.639999997
Couscous,15/03/2021,516.1600000000001,3960130.3899999997
Couscous,15/03/2022,120,744000
Couscous,15/03/2023,1300.0900000000001,11679545.434999999
Couscous,15/03/2025,1316.04,12257886.0888
Couscous,15/03/2026,792,7376862.239999998
Couscous,15/04/2021,893.8,8690332.12
Couscous,15/04/2023,720,6706238.3999999985
Couscous,15/04/2024,1408,11621933.76
Couscous,15/04/2025,1467,13663960.739999998
Couscous,15/04/2026,888,8271027.3599999985
Couscous,15/05/2021,334,2554817.8
Couscous,15/05/2022,1410,10158383.999999998
Couscous,15/05/2023,1260,11229357.6
Couscous,15/05/2024,1370.2,11829539.243999999
Couscous,15/05/2025,960,8941651.199999997
Couscous,15/06/2021,816,8009616.120000001
Couscous,15/06/2022,794.8,7061639.199999999
Couscous,15/06/2023,966,8237697.119999997
Couscous,15/06/2024,996,9276963.119999997
Couscous,15/06/2025,736.06,6668998.1312
Couscous,15/06/2026,672,6259155.839999999
Couscous,15/07/2021,1302,14027918.999999998
Couscous,15/07/2023,1076,9796963.119999997
Couscous,15/07/2024,1044,9724045.679999996
Couscous,15/07/2025,1056,9835816.319999998
Couscous,15/07/2026,1057,9845130.539999997
Couscous,15/08/2021,1230,12417230.04
Couscous,15/08/2022,922,8189716.239999999
Couscous,15/08/2023,1310.6,12020655.731999997
Couscous,15/08/2024,2048,15866673.36
Couscous,15/08/2026,696,6482697.119999999
Couscous,15/09/2021,1123.6,13907318.09
Couscous,15/09/2022,1064,10842379.279999997
Couscous,15/09/2024,1148,9946480.559999999
Couscous,15/09/2025,1128,10506440.159999996
Couscous,15/10/2022,1356,12697882.319999997
Couscous,15/10/2023,879.6,8192787.9120000005
Couscous,15/10/2024,1474,12348608.879999997
Couscous,15/10/2025,852,7935715.439999996
Couscous,15/11/2021,1020,11011309.080000002
Couscous,15/11/2022,565.4,5294020.079999998
Couscous,15/11/2023,864,8047486.08
Couscous,15/11/2025,912,8494568.639999999
Couscous,15/12/2021,1024,11331013
Couscous,15/12/2022,946,8142497.12
Couscous,15/12/2024,612,5700302.64
Couscous,15/12/2025,636,5923843.92
Couscous,16/01/2021,1752,16640370.96
Couscous,16/01/2022,160,1365139.2000000002
Couscous,16/01/2023,1406,11819909.919999998
Couscous,16/01/2024,1056,9835816.319999997
Couscous,16/01/2025,888,8271027.3599999985
Couscous,16/02/2021,1245.3,11227278.2
Couscous,16/02/2022,2368,14533600
Couscous,16/02/2023,1012,9190168.64
Couscous,16/02/2025,1008,9388733.759999996
Couscous,16/02/2026,1408.6,13120010.291999996
Couscous,16/03/2021,1764,16736370.959999999
Couscous,16/03/2022,124.2,773669.724
Couscous,16/03/2023,1524,13239952.079999998
Couscous,16/03/2024,2100,16201763.999999998
Couscous,16/03/2025,1009.45,9402185.823999997
Couscous,16/03/2026,1034.4,9634629.167999996
Couscous,16/04/2022,1980,13433999.760000002
Couscous,16/04/2023,1008,9388733.759999998
Couscous,16/04/2024,1492.44,11698991.944799999
Couscous,16/04/2025,1224,11400605.279999996
Couscous,16/04/2026,948,8829880.559999997
Couscous,16/05/2021,120,1266055.2
Couscous,16/05/2022,1418,10081776.32
Couscous,16/05/2023,1072.8400000000001,9373539.384799998
Couscous,16/05/2024,1532,12851521.439999996
Couscous,16/05/2026,864,8047486.079999998
Couscous,16/06/2021,830,8288616.200000001
Couscous,16/06/2022,610,5487857.92
Couscous,16/06/2025,769.44,7166733.436799999
Couscous,16/06/2026,1080,10059357.599999998
Couscous,16/07/2022,1808,15673213.76
Couscous,16/07/2023,1200,11177064
Couscous,16/07/2024,1152,10729981.439999998
Couscous,16/07/2025,1104,10282898.879999997
Couscous,16/07/2026,756,7041550.319999999
Couscous,16/08/2021,1148,11098284.12
Couscous,16/08/2022,1014,9113633.279999997
Couscous,16/08/2023,1092,10171128.239999998
Couscous,16/08/2025,588,5476761.36
Couscous,16/08/2026,1212,11288834.64
Couscous,16/09/2021,1201,12549077.83
Couscous,16/09/2023,1176,10953522.719999999
Couscous,16/09/2024,1820,15086270.399999995
Couscous,16/09/2025,900,8382797.999999999
Couscous,16/10/2021,1120,9507050.2
Couscous,16/10/2022,1020,9551504.4
Couscous,16/10/2023,792,7376862.2399999965
Couscous,16/10/2024,1044,9724045.679999998
Couscous,16/10/2025,768,7153320.959999998
Couscous,16/11/2021,1088,9994935.2
Couscous,16/11/2022,744,6966979.68
Couscous,16/11/2023,786,6985167.119999999
Couscous,16/11/2024,1284,11959458.479999997
Couscous,16/11/2025,979.77,9124959.958399996
Couscous,16/12/2021,868.5,9367250.97
Couscous,16/12/2023,900,8382797.999999994
Couscous,16/12/2024,750,6425981.999999999
Couscous,16/12/2025,765.6,7130966.831999997
Couscous,17/01/2021,1346,11655967.04
Couscous,17/01/2022,260,2218351.2
Couscous,17/01/2023,1210,10099091.599999998
Couscous,17/01/2024,1154.4,10752335.567999996
Couscous,17/01/2026,1428,13300706.16
Couscous,17/02/2021,846,6958718.260000001
Couscous,17/02/2022,2470,15157000
Couscous,17/02/2024,2074,15922282.079999998
Couscous,17/02/2025,756,7041550.319999998
Couscous,17/02/2026,1716.8,15244408.895999998
Couscous,17/03/2021,910,7730112.840000001
Couscous,17/03/2022,558.36,3696380.7992
Couscous,17/03/2024,1770,14135500.799999997
Couscous,17/03/2025,1272,11847687.839999998
Couscous,17/03/2026,876,8159256.719999998
Couscous,17/04/2021,1514,13594224.600000001
Couscous,17/04/2022,516,3450538.08
Couscous,17/04/2023,960,8941651.199999996
Couscous,17/04/2024,1696,14080555.919999998
Couscous,17/04/2025,889.21,8282244.011199997
Couscous,17/05/2021,756,8208826.4399999995
Couscous,17/05/2022,1095.1599999999999,7819466.079999999
Couscous,17/05/2023,808,6906761.359999999
Couscous,17/05/2025,1464,13636018.08
Couscous,17/05/2026,1440,13412476.799999995
Couscous,17/06/2021,536,4450130.24
Couscous,17/06/2023,1020,9500504.399999999
Couscous,17/06/2025,1056,9835816.319999998
Couscous,17/06/2026,1021.0799999999999,9510563.757599996
Couscous,17/07/2021,568,5893874.08
Couscous,17/07/2022,1456,12728416.72
Couscous,17/07/2023,1131,10534382.82
Couscous,17/07/2024,928,8494347.359999998
Couscous,17/07/2025,816,7600403.519999999
Couscous,17/08/2021,794,8790454.68
Couscous,17/08/2022,1036,10033923.52
Couscous,17/08/2023,1182,10897471.439999996
Couscous,17/08/2024,2716,20894581.92
Couscous,17/08/2025,996,9276963.119999997
Couscous,17/08/2026,1176,10953522.719999999
Couscous,17/09/2022,1650,15757130.399999993
Couscous,17/09/2023,2067,15260087.340000002
Couscous,17/09/2024,1344,12518311.679999998
Couscous,17/09/2025,1428,13300706.16
Couscous,17/10/2021,1450,13816808.500000002
Couscous,17/10/2022,816,7641203.52
Couscous,17/10/2023,476,3911197.92
Couscous,17/10/2024,1270.8400000000001,10680205.144799998
Couscous,17/11/2021,533.2,5587153.48
Couscous,17/11/2022,612,5730902.64
Couscous,17/11/2024,792.6,7382450.771999998
Couscous,17/11/2025,1080,10059357.599999996
Couscous,17/12/2022,1234,10839392.479999995
Couscous,17/12/2023,566,5085287.52
Couscous,17/12/2024,864,8047486.079999998
Couscous,17/12/2025,853.6,7950115.4399999995
Couscous,18/01/2021,856,7409176.6000000015
Couscous,18/01/2022,260,2218351.2
Couscous,18/01/2023,1472,12523875.039999995
Couscous,18/01/2024,1062.3200000000002,9670680.458399998
Couscous,18/01/2025,1374,12238055.279999997
Couscous,18/01/2026,1069.8999999999999,9965262.556000004
Couscous,18/02/2021,966,8100003.12
Couscous,18/02/2023,1910,16367623.600000001
Couscous,18/02/2024,1320,10056038.399999999
Couscous,18/02/2025,924,8606339.279999996
Couscous,18/02/2026,1044,9724045.679999996
Couscous,18/03/2021,1412,12580884.48
Couscous,18/03/2023,1756,15985295.12
Couscous,18/03/2024,1574,12683035.679999994
Couscous,18/03/2025,1188,11065293.359999996
Couscous,18/03/2026,852,7935715.439999999
Couscous,18/04/2021,744.8,6806405.470000001
Couscous,18/04/2022,732,4948609.68
Couscous,18/04/2023,1135.2,10573502.544
Couscous,18/04/2024,1344,11398945.68
Couscous,18/04/2026,1344,12518311.68
Couscous,18/05/2021,756,8006643
Couscous,18/05/2022,1098,7811003.5200000005
Couscous,18/05/2023,1064,9347486.079999998
Couscous,18/05/2024,2090,16817553.6
Couscous,18/05/2025,1308,12182999.760000002
Couscous,18/05/2026,1380.26,12104222.6772
Couscous,18/06/2022,1338,10522974.959999999
Couscous,18/06/2023,708,6594467.759999999
Couscous,18/06/2025,1357.2,12641259.384
Couscous,18/06/2026,984.12,9166310.186400002
Couscous,18/07/2021,781,7693461.910000002
Couscous,18/07/2022,1398,12745454.159999996
Couscous,18/07/2023,1440,13412476.799999999
Couscous,18/07/2024,984,9165192.479999999
Couscous,18/07/2026,972,9053421.84
Couscous,18/08/2021,834,9709574.64
Couscous,18/08/2022,1284,11218174.56
Couscous,18/08/2024,1668,14640626.159999996
Couscous,18/08/2025,936,8718109.919999998
Couscous,18/08/2026,1356,12630082.319999997
Couscous,18/09/2021,1418,12338248.7
Couscous,18/09/2022,1020,8809318.799999997
Couscous,18/09/2023,1360,12294217.2
Couscous,18/09/2024,1332,12406541.040000001
Couscous,18/09/2025,1296,12071229.119999997
Couscous,18/10/2021,1404,14474487.120000001
Couscous,18/10/2022,685.2,6415926.48
Couscous,18/10/2023,960,8941651.199999997
Couscous,18/10/2025,948,8829880.559999999
Couscous,18/11/2021,410,4153680.7399999998
Couscous,18/11/2023,1406,11789866.32
Couscous,18/11/2024,816,7600403.52
Couscous,18/11/2025,744,6929779.679999998
Couscous,18/12/2021,590,5845369.460000001
Couscous,18/12/2022,970,8367238.399999995
Couscous,18/12/2023,404,3464447.2799999993
Couscous,18/12/2024,936.24,8720345.332799999
Couscous,18/12/2025,768,7153320.959999997
Couscous,19/01/2021,964,7866058.24
Couscous,19/01/2022,230,1962387.6000000003
Couscous,19/01/2023,1080.6,9431563.331999999
Couscous,19/01/2025,972,9053421.839999996
Couscous,19/01/2026,1346,12350379.119999997
Couscous,19/02/2022,1314,8125800
Couscous,19/02/2023,1248,10540858.559999999
Couscous,19/02/2024,707.5,5656534.319999999
Couscous,19/02/2025,912,8494568.639999999
Couscous,19/02/2026,1200,11177063.999999998
Couscous,19/03/2022,1820.6,12345041.252
Couscous,19/03/2023,1236,11574175.919999996
Couscous,19/03/2024,1638,13577643.360000001
Couscous,19/03/2025,1024.25,9532568.119999995
Couscous,19/03/2026,336,3129577.92
Couscous,19/04/2021,1744.2,17096866.04
Couscous,19/04/2022,1008,6917302.319999999
Couscous,19/04/2023,889.5,8284527.360000001
Couscous,19/04/2025,1332,12406541.039999997
Couscous,19/04/2026,1284,11959458.479999995
Couscous,19/05/2021,1496,15860699.119999994
Couscous,19/05/2022,1040.8,7424643.5200000005
Couscous,19/05/2024,1498,11676657.36
Couscous,19/05/2025,1059,9863758.979999997
Couscous,19/05/2026,1344,12518311.679999996
Couscous,19/06/2021,1392,12111417.72
Couscous,19/06/2022,734,5693394.08
Couscous,19/06/2023,864,8047486.079999997
Couscous,19/06/2024,1140,10618210.799999999
Couscous,19/06/2025,828,7712174.159999999
Couscous,19/07/2021,408,4678899.12
Couscous,19/07/2022,1192,10590443.919999998
Couscous,19/07/2023,852,7561399.92
Couscous,19/07/2025,1068,9947586.959999997
Couscous,19/07/2026,840,7823944.8
Couscous,19/08/2021,326,3317405.16
Couscous,19/08/2023,1764,14415425.279999997
Couscous,19/08/2024,1488,12964066.559999999
Couscous,19/08/2025,792,7376862.239999998
Couscous,19/08/2026,924,8606339.279999997
Couscous,19/09/2021,1418,15106405.34
Couscous,19/09/2022,1463.4,11132071.12
